item_id,csv_row_number,question,expected_keys_json,status,error,question_dir,ground_truth_table_csv
row_451,451,"In Colorectal Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.","[""primary_endpoint_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_451__In_Colorectal_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_451__In_Colorectal_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_452,452,"In Mesothelioma Phase 3 trials, classify the control arm as active, placebo, or best supportive care.","[""control_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_452__In_Mesothelioma_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supporti,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_452__In_Mesothelioma_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supporti/ground_truth_table.csv
row_455,455,"For Avelumab trials in Pancreatic, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_455__For_Avelumab_trials_in_Pancreatic_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOT,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_455__For_Avelumab_trials_in_Pancreatic_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOT/ground_truth_table.csv
row_456,456,"In NSCLC trials, classify overall follow-up maturity: 'mature' if ≥24 months, else 'immature' (or 'unknown' if missing).","[""maturity""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_456__In_NSCLC_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immature_or_u,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/maturity__row_456__In_NSCLC_trials_classify_overall_follow_up_maturity_mature_if_24_months_else_immature_or_u/ground_truth_table.csv
row_457,457,"In Colorectal trials, from the secondary endpoint text flag if immune-related adverse events (irAEs) were explicitly assessed.","[""irAE_assessed""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/irAE_assessed__row_457__In_Colorectal_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/irAE_assessed__row_457__In_Colorectal_trials_from_the_secondary_endpoint_text_flag_if_immune_related_adverse_event/ground_truth_table.csv
row_459,459,"In Renal cell trials, convert 'Original/Follow up' status into a boolean is_follow_up.","[""is_follow_up""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_follow_up__row_459__In_Renal_cell_trials_convert_Original_Follow_up_status_into_a_boolean_is_follow_up,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_follow_up__row_459__In_Renal_cell_trials_convert_Original_Follow_up_status_into_a_boolean_is_follow_up/ground_truth_table.csv
row_461,461,"In Bladder Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.","[""primary_endpoint_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_461__In_Bladder_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_461__In_Bladder_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR/ground_truth_table.csv
row_463,463,"For Durvalumab trials in Head and Neck, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_463__For_Durvalumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_trial_name_e_g_K,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_463__For_Durvalumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_trial_name_e_g_K/ground_truth_table.csv
row_464,464,"In Breast Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.","[""primary_endpoint_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_464__In_Breast_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_A,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_464__In_Breast_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_DOR_A/ground_truth_table.csv
row_466,466,"For Pembrolizumab trials, bucket total sample size as small(<100), medium(100–299), or large(≥300).","[""size_bucket""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/size_bucket__row_466__For_Pembrolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/size_bucket__row_466__For_Pembrolizumab_trials_bucket_total_sample_size_as_small_100_medium_100_299_or_large_300/ground_truth_table.csv
row_469,469,"In Multiple Myeloma trials, determine whether the listed endpoint is primary or secondary based on the endpoint text.","[""endpoint_role""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/endpoint_role__row_469__In_Multiple_Myeloma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_b,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/endpoint_role__row_469__In_Multiple_Myeloma_trials_determine_whether_the_listed_endpoint_is_primary_or_secondary_b/ground_truth_table.csv
row_471,471,"In NSCLC trials with PD-L1 agents included in the meta-analysis, map the generic ICI name to its brand name.","[""brand_name""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_471__In_NSCLC_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_t,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/brand_name__row_471__In_NSCLC_trials_with_PD_L1_agents_included_in_the_meta_analysis_map_the_generic_ICI_name_t/ground_truth_table.csv
row_472,472,"In Non-Small Cell Lung trials, normalize the clinical setting to one of: neoadjuvant, adjuvant, perioperative, metastatic/advanced.","[""setting_normalized""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/setting_normalized__row_472__In_Non_Small_Cell_Lung_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvan,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/setting_normalized__row_472__In_Non_Small_Cell_Lung_trials_normalize_the_clinical_setting_to_one_of_neoadjuvant_adjuvan/ground_truth_table.csv
row_473,473,"In Mesothelioma trials, interpret the PD-L1 requirement flag as boolean true/false.","[""pd_l1_required""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/pd_l1_required__row_473__In_Mesothelioma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/pd_l1_required__row_473__In_Mesothelioma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_475,475,"In Small Cell Lung studies using ICI+TKI, list the TKI agent(s) mentioned in the treatment regimen.","[""tki_agents""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/tki_agents__row_475__In_Small_Cell_Lung_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_r,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/tki_agents__row_475__In_Small_Cell_Lung_studies_using_ICI_TKI_list_the_TKI_agent_s_mentioned_in_the_treatment_r/ground_truth_table.csv
row_476,476,"For Avelumab trials, bucket the publication year into: ≤2014, 2015–2018, ≥2019.","[""era""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/era__row_476__For_Avelumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/era__row_476__For_Avelumab_trials_bucket_the_publication_year_into_2014_2015_2018_2019/ground_truth_table.csv
row_477,477,"For Nivolumab, Ipilimumab trials in Mesothelioma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_477__For_Nivolumab_Ipilimumab_trials_in_Mesothelioma_extract_the_trial_acronym_from_the_trial_n,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_477__For_Nivolumab_Ipilimumab_trials_in_Mesothelioma_extract_the_trial_acronym_from_the_trial_n/ground_truth_table.csv
row_479,479,"In Melanoma trials, categorize number of arms as 1-arm, 2-arm, or ≥3-arm.","[""arm_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/arm_category__row_479__In_Melanoma_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/arm_category__row_479__In_Melanoma_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/ground_truth_table.csv
row_480,480,"In Multiple Myeloma trials, interpret the PD-L1 requirement flag as boolean true/false.","[""pd_l1_required""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/pd_l1_required__row_480__In_Multiple_Myeloma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/pd_l1_required__row_480__In_Multiple_Myeloma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_482,482,"For Brentuximab-vedotin trials in Esophageal/GEJ, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_482__For_Brentuximab_vedotin_trials_in_Esophageal_GEJ_extract_the_trial_acronym_from_the_trial,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_482__For_Brentuximab_vedotin_trials_in_Esophageal_GEJ_extract_the_trial_acronym_from_the_trial/ground_truth_table.csv
row_483,483,"For Brentuximab-vedotin trials in Multiple Myeloma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_483__For_Brentuximab_vedotin_trials_in_Multiple_Myeloma_extract_the_trial_acronym_from_the_tria,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_483__For_Brentuximab_vedotin_trials_in_Multiple_Myeloma_extract_the_trial_acronym_from_the_tria/ground_truth_table.csv
row_484,484,"In Prostate trials, categorize number of arms as 1-arm, 2-arm, or ≥3-arm.","[""arm_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/arm_category__row_484__In_Prostate_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/arm_category__row_484__In_Prostate_trials_categorize_number_of_arms_as_1_arm_2_arm_or_3_arm/ground_truth_table.csv
row_485,485,"In Hepatocellular combination therapy trials, normalize the combination type to standardized labels (e.g., ICI+Chemo, ICI+TKI, ICI+ICI).","[""combo_type_norm""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/combo_type_norm__row_485__In_Hepatocellular_combination_therapy_trials_normalize_the_combination_type_to_standardize,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/combo_type_norm__row_485__In_Hepatocellular_combination_therapy_trials_normalize_the_combination_type_to_standardize/ground_truth_table.csv
row_488,488,"In Hepatocellular Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.","[""primary_endpoint_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_488__In_Hepatocellular_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_488__In_Hepatocellular_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_D/ground_truth_table.csv
row_489,489,"For Avelumab trials in Bladder, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_489__For_Avelumab_trials_in_Bladder_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_x,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_489__For_Avelumab_trials_in_Bladder_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_x/ground_truth_table.csv
row_490,490,"In Breast Phase 3 trials, classify the control arm as active, placebo, or best supportive care.","[""control_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_490__In_Breast_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supportive_car,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/control_category__row_490__In_Breast_Phase_3_trials_classify_the_control_arm_as_active_placebo_or_best_supportive_car/ground_truth_table.csv
row_493,493,"For Cemiplimab trials in Hodgkin Lymphoma, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_493__For_Cemiplimab_trials_in_Hodgkin_Lymphoma_extract_the_trial_acronym_from_the_trial_name_e,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_493__For_Cemiplimab_trials_in_Hodgkin_Lymphoma_extract_the_trial_acronym_from_the_trial_name_e/ground_truth_table.csv
row_494,494,"In Pancreatic Phase 3 trials, standardize the primary endpoint into one of OS, PFS, ORR, DFS, DOR, AE-rate, or Other.","[""primary_endpoint_category""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_494__In_Pancreatic_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/primary_endpoint_category__row_494__In_Pancreatic_Phase_3_trials_standardize_the_primary_endpoint_into_one_of_OS_PFS_ORR_DFS_D/ground_truth_table.csv
row_496,496,"For Nivolumab combination therapy trials, list additional agents in the treatment regimen beyond the ICI.","[""added_agents""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/added_agents__row_496__For_Nivolumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_b,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/added_agents__row_496__For_Nivolumab_combination_therapy_trials_list_additional_agents_in_the_treatment_regimen_b/ground_truth_table.csv
row_497,497,"In Esophageal/GEJ trials, convert 'Type of therapy' into is_combination = true/false.","[""is_combination""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_combination__row_497__In_Esophageal_GEJ_trials_convert_Type_of_therapy_into_is_combination_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/is_combination__row_497__In_Esophageal_GEJ_trials_convert_Type_of_therapy_into_is_combination_true_false/ground_truth_table.csv
row_498,498,"For Atezolizumab trials in Head and Neck, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_498__For_Atezolizumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_trial_name_e_g,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_498__For_Atezolizumab_trials_in_Head_and_Neck_extract_the_trial_acronym_from_the_trial_name_e_g/ground_truth_table.csv
row_499,499,"For Ipilimumab trials in NSCLC, extract the trial acronym from the trial name (e.g., KEYNOTE-xxx, CHECKMATE-xxx).","[""trial_acronym""]",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_499__For_Ipilimumab_trials_in_NSCLC_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_x,/mnt/data1/srchowd3/FD-NL2SQL/data/table_question_ground_truths_full/questions/trial_acronym__row_499__For_Ipilimumab_trials_in_NSCLC_extract_the_trial_acronym_from_the_trial_name_e_g_KEYNOTE_x/ground_truth_table.csv
